source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
7343,"FIT-HDPE-TEE-MAL-20MMX1/2""",PCS,HDPE Tee Male 20MM X 1/2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: Buteline Malaysia HDPE compression fittings ""female tee"" | q: ""HDPE"" coupler tee compression fittings Malaysia manufacturer -shopee -lazada | q: site:buteline.com.my tee coupler (Bing ignored site: operator) | p: https://www.buteline.com.my/ (HTTP 200; Buteline Malaysia Sdn Bhd OEM: PE/PB plumbing-system family pages only; PE Fittings per-SKU URLs /buteline-pe/plumbing-system/pe-fittings/ and /buteline-pe-fittings/ returned HTTP 404) | p: https://www.heapwah.com.my/product-category/hdpe (HTTP 200; Heap Wah Enterprise Sdn Bhd MY distributor: HDPE subcategories Buteline / Buttfusion Fittings / Compression fittings / Electrofusion Fittings, no per-SKU OEM model pages) | Closing: no opened page contains any brand/model string for this item - the size designation ""HDPE Tee Male 20MM X 1/2"" appears only in marketplace listings (Shopee/Lazada), distributor categories (Heap Wah HDPE compression/buttfusion fitting subcategories, eWarehouse) and generic SEO results; Bina Plastic (BBB OEM), Buteline Malaysia (OEM) and Heap Wah (distributor) carry no per-SKU OEM product page for this unbranded socket-fusion/compression HDPE commodity.","Email Buteline Marketing Sdn Bhd (+60 3 6262 7195) or Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the exact size, or shoot in-store."
5198,FIT-HDPE-TEE-32MM,PCS,HDPE Tee Equal 32MM,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""HDPE reducing coupler"" OR ""HDPE equal tee"" Malaysia supplier fitting | q: site:buteline.com.my tee coupler (Bing ignored site: operator) | q: HDPE socket fusion coupler 20mm PN16 Malaysia manufacturer -shopee -lazada | p: https://www.heapwah.com.my/product-category/hdpe (HTTP 200; Heap Wah Enterprise Sdn Bhd MY distributor: HDPE subcategories Buteline / Buttfusion Fittings / Compression fittings / Electrofusion Fittings, no per-SKU OEM model pages) | p: https://www.buteline.com.my/ (HTTP 200; Buteline Malaysia Sdn Bhd OEM: PE/PB plumbing-system family pages only; PE Fittings per-SKU URLs /buteline-pe/plumbing-system/pe-fittings/ and /buteline-pe-fittings/ returned HTTP 404) | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | Closing: no opened page contains any brand/model string for this item - the size designation ""HDPE Tee Equal 32MM"" appears only in marketplace listings (Shopee/Lazada), distributor categories (Heap Wah HDPE compression/buttfusion fitting subcategories, eWarehouse) and generic SEO results; Bina Plastic (BBB OEM), Buteline Malaysia (OEM) and Heap Wah (distributor) carry no per-SKU OEM product page for this unbranded socket-fusion/compression HDPE commodity.","Email Buteline Marketing Sdn Bhd (+60 3 6262 7195) or Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the exact size, or shoot in-store."
5337,FIT-HDPE-TEE-32MMX25MM,PCS,HDPE Tee Reducing 32 X 25MM,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""HDPE reducing coupler"" OR ""HDPE equal tee"" Malaysia supplier fitting | q: site:buteline.com.my tee coupler (Bing ignored site: operator) | q: HDPE socket fusion coupler 20mm PN16 Malaysia manufacturer -shopee -lazada | p: https://www.heapwah.com.my/product-category/hdpe (HTTP 200; Heap Wah Enterprise Sdn Bhd MY distributor: HDPE subcategories Buteline / Buttfusion Fittings / Compression fittings / Electrofusion Fittings, no per-SKU OEM model pages) | p: https://www.buteline.com.my/ (HTTP 200; Buteline Malaysia Sdn Bhd OEM: PE/PB plumbing-system family pages only; PE Fittings per-SKU URLs /buteline-pe/plumbing-system/pe-fittings/ and /buteline-pe-fittings/ returned HTTP 404) | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | Closing: no opened page contains any brand/model string for this item - the size designation ""HDPE Tee Reducing 32 X 25MM"" appears only in marketplace listings (Shopee/Lazada), distributor categories (Heap Wah HDPE compression/buttfusion fitting subcategories, eWarehouse) and generic SEO results; Bina Plastic (BBB OEM), Buteline Malaysia (OEM) and Heap Wah (distributor) carry no per-SKU OEM product page for this unbranded socket-fusion/compression HDPE commodity.","Email Buteline Marketing Sdn Bhd (+60 3 6262 7195) or Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the exact size, or shoot in-store."
7462,FIT-PVC-CAP-15MM,PCS,PVC Fitting End Cap 15MM 1/2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting End Cap 15MM 1/2"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
7548,FIT-PVC-CAP-20MM,PCS,PVC Fitting End Cap 20MM 3/4,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting End Cap 20MM 3/4"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
7569,FIT-PVC-CAP-25MM,PCS,PVC Fitting End Cap 25MM 1,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting End Cap 25MM 1"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
7197,FIT-PVC-CAP-32MM,PCS,PVC Fitting End Cap 32MM 1-1/4,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting End Cap 32MM 1-1/4"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
7131,FIT-PVC-CAP-40MM,PCS,PVC Fitting End Cap 40MM 1-1/2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting End Cap 40MM 1-1/2"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
7534,FIT-PVC-CAP-50MM,PCS,PVC Fitting End Cap 50MM 2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting End Cap 50MM 2"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
6022,FIT-PVC-CON-15MM,PCS,PVC Fitting Tank Connector 15MM 1/2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting Tank Connector 15MM 1/2"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
6277,FIT-PVC-CON-20MM,PCS,PVC Fitting Tank Connector 20MM 3/4,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting Tank Connector 20MM 3/4"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
6701,FIT-PVC-CON-25MM,PCS,PVC Fitting Tank Connector 25MM 1,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting Tank Connector 25MM 1"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
7102,FIT-PVC-CON-32MM,PCS,PVC Fitting Tank Connector 32MM 1-1/4,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting Tank Connector 32MM 1-1/4"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
6906,FIT-PVC-CON-50MM,PCS,PVC Fitting Tank Connector 50MM 2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting Tank Connector 50MM 2"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
6344,FIT-PVC-ELB-15MM*,PCS,PVC Fitting Elbow 15MM 1/2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose plumbing fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice (retried once after ~22s), queries executed via Bing SERP pages) | q: ""PVC"" ""end cap"" OR ""tank connector"" fittings Malaysia supplier SIRIM -shopee -lazada | q: PVC elbow end cap tank connector Malaysia binaplast OR BBB fittings catalog | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater / PE Pipe System families only, no per-SKU model pages) | p: Bing SERP surfaced nyhardware.com.my PVC category and binaplast.com/catalog/pdf/PVC-M.pdf (family-level PDF catalog, no per-SKU model strings) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting Elbow 15MM 1/2"" appears only in marketplace listings (Shopee/Lazada) and distributor categories (NY Hardware PVC pipe section); Bina Plastic (OEM, BBB brand) and its PDF catalog carry no per-SKU OEM product page for this unbranded PVC commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
