source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
5091,CAP-02.0UF-400V,EA,Capacitor Uf Black Square ITALY'/400V Bd,Electrical,,CPI-02.0,open,1,4,1|2,,,,,,,C,unknown,unknown,cap_2uf_400v_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""capacitor CPI-02.0 Italy 400V"" folded into electrical component waves; old Italian-made motor-run capacitor, ITALY marking only, brand CPI untraceable online today; blocker=vintage_brand_untraceable]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'CPI capacitor Italy 400V 2.0uF fan motor' UNRUN. CPI-marked Italian cap family; ledger siblings 4890/4786 pending with same uncertain attribution; unverifiable while search down]",retry_when_search_restored
3890,"FAS-SCR-P/H-1 1/2"" X 8#",PCK,Sr P/h Self Drilling Screw 1 1/2 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[SR pan/head self-drilling screw 1-1/2 x #8 20pcs pack - SR brand untraceable online; commodity screw; generic_unbranded]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Sr pan head self drilling screw 8x1-1/2' UNRUN. Sr repack commodity tek screw; SR-family tier2-reject precedents (5095/3732/3759); prior reject upheld]| r5:exhausted log[q:""skru self drilling 8 x 1 inci plasterboard Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; MY trade-supplier pages (IMITEX/MK Hardware) only, no retail OEM for house-label pack ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
5609,FAS-SCR-ZPH-DSMHO525,PCK,Sr Zph Self Drilling Screw DSM-HO525(20PCS/PCK),Fasteners & Fixings,,DSM-HO525,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[q:""DSM-HO525 OR HO525 self drilling screw zinc phosphate Malaysia""; zero hits for the DSM-HO525 code anywhere; commodity zph self-drilling screw pack otherwise generic_unbranded]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'ZPH self drilling screw DSM-HO525' UNRUN. DSM-HOxxx packer codes no OEM page discoverable; sibling precedents 5512/5259 rejects; prior reject upheld]| r5:exhausted log[q:""skru self drilling 8 x 1 inci plasterboard Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; MY trade-supplier pages (IMITEX/MK Hardware) only, no retail OEM for house-label pack ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
5695,"FIT-HDPE-ADA-FEM-25MMX1/2""",PCS,HDPE Adaptor Female 25MMX1/2,Plumbing,,25MMX1/2,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[q:""HDPE adaptor female 25mm x 1/2 brass insert fitting Malaysia pipe""; p:ewarehouse.my + clhardware.com sell Buteline/Hansen/Penguin branded versions; unbranded compression fitting commodity -> our SKU has no brand to match; generic_unbranded_commodity]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'HDPE compression adaptor female 25mm x 1/2' UNRUN. Commodity fitting generic_unbranded; sibling 5393 tier2-reject precedent; prior reject upheld]| r5:exhausted log[q:""PVC tee reducer elbow 32mm fitting Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; MS628-standard fittings sold as No-Brand; dead end ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
5592,NAI-CLI-777-S,PCS,Nail Clipper 12'S,Fasteners & Fixings,,777/N608,open,1,4,1|2,,,,,,,C,unknown,unknown,clipper_12in_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""777 nail clipper N608 toe nail cutter Malaysia""; 777 is a known nail-clipper trademark (Green Bell JP lineage) but N608 code and our 12-card format appear nowhere online; item oddly filed under Fasteners in catalogue; blocker=N608_code_and_pack_format_unproven]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'nail clipper 777 N608 12 inch' UNRUN. 777/N608 looks like mfr sku (nail-clipper tool not fastener); maker unknown; unverifiable while search down]",retry_when_search_restored
6726,"FAS-SCR-DRY-BLA-6#2""",PCK,Hunter/bk - Drywall Screw 6 X2 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK,open,1,4,1|2,,,,,,,C,unknown,unknown,pck_of_20_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[same Hunter query family as 5290; size 6x2 literally within sionghua size list ""6 x 2\""""; blocker=no_official_MY_source]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Hunter black drywall screw 6x2 20pcs' UNRUN. Hunter/bk repack family pending-consistency (6742 cross-chat); unverifiable while search down]",retry_when_search_restored
2294,ADH-ELE-3G,PCS,X'traseal Super Glue (economy PACK)3GX12 (DOZ),Chemicals & Adhesives,,3GX12,open,1,2,2,,,,,,,C,,,,needs_permission,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""X-traseal super glue 3g economy pack Malaysia""; p:homepro.com.my/p/1022180 ""X-TRASEAL SUPER GLUE 3GM SG-01"" exact brand+size but single-tube pack vs our dozen economy box; marketplace has twin/single packs too; blocker=economy_pack_photo_unproven]",find_XTRASEAL_12pack_box_photo
5638,FAS-RIV-PAT-5/32X3/8-PCK,PCK,Blind Rivet: Jaguar 5/32 X 3/8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK,open,1,4,1|2,,,,,,,C,unknown,unknown,pck_of_20_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""Jaguar blind rivet pop rivet Malaysia hardware""; p:https://www.hardwarehouse.com.my/product/264/Jaguar-Blind-Rivet/ Jaguar brand page literally lists size ""5/32\"" x 3/8\"""", Made in Malaysia; page shows Jaguar rivet box product photos; 20PCS/PCK pack count not stated on page; UPDATE: hardwarehouse page lists size literally but its product PNGs return HTML hotlink block (probe <!DOCTYPE), sonic page does not stock this size -> pending with blocker=image_asset_unavailable_for_this_size]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Jaguar blind rivet 5/32x3/8' UNRUN. Jaguar rivet family has no reachable OEM (car-collision); ledger pending upheld]",retry_when_search_restored
7108,"NAI-CON-GAL-3/4""-PCK",PCK,3/4 Galvanised Steel Nail (20CS/PCK),Fasteners & Fixings,,20CS/PCK,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[galvanised steel concrete nail 3/4 pack - standard commodity, no brand traceable in queries; generic_unbranded]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'galvanised steel nail 3/4 inch 20pcs' UNRUN. Commodity nail pack generic_unbranded; sibling 6667 tier2-reject precedent; prior reject upheld]| r5:exhausted log[q:""paku besi galvani 2 1/2 inci Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; marketplace listings only (Lazada/Shopee/Tokopedia), no OEM page ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
3006,COC-BAL-SAN-CKT1512,PCS,Sanwa BALLCOCK-CKT15 1/2,Plumbing,,BALLCOCK-CKT15,candidate,1,4,1|2,https://www.sanwa.co.th/product/sanwa-ball-tap-with-hose/,https://www.sanwa.co.th/wp-content/uploads/2021/08/SANWA-Ball-Tap-with-Hose1.png,,,,,B,yes,yes,pcs_tap_1_2in_ok,approved,candidate,,red:model_absent,"tier1 start. q:""CKT15"" site:.com.my [OK lazada/shopee SANWA listings]; q:""BALLCOCK"" ""Sanwa"" official [junk other Sanwa firms]; q:""CKT15"" filetype:pdf [junk arxiv/Stiebel]; q:CKT15 leeden/theleedenstore [none]; q:""Sanwa"" ballcock distributor Malaysia [OK] -> p:https://www.sanwa.co.th/en/distributors/ lists MY distributor SURIWONG TRADING SDN BHD Alor Setar = authorised channel proof; q:""CKT15"" OR ""CKT-15"" site:sanwa.co.th [OK] OEM guarantee page https://www.sanwa.co.th/en/guarantee/mit/ verbatim ""SANWA BALL TAP WITH HOSE - SANWA CKT 15"" datasheet Ckt15_3Sept70.pdf = model-code proof at OEM; direct-fetch-this-session p:https://www.sanwa.co.th/product/sanwa-ball-tap-with-hose/ title SANWA ball tap with hose (gok-bol-san-nam) sizes 1/2in 3/4in 1in brass PN16 = the CKT15/20/25 family page; catalogue ""Sanwa BALLCOCK-CKT15 1/2"" matches 1/2in size (catalogue word BALLCOCK used loosely for bib/ball tap); gallery full-res SANWA-Ball-Tap-with-Hose1.png",gate_ready
3889,"FAS-SCR-DRY-BLA-6#1-1/4""BOX",BOX,Moon Arrow/bk - Drywall Screw 6,Fasteners & Fixings,,6#X1-1/4,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[q:""Hunter drywall screw black white Malaysia"" family queries; Moon Arrow branded box has zero online trace (only generic drywall listings); brand untraceable -> reject]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Moon Arrow drywall screw black 6x1-1/4 box' UNRUN. Moon Arrow/bk = another repack house label alongside Hunter; commodity box; prior reject upheld]| r5:exhausted log[q:""""Moon Arrow"" drywall screw"" ; tier1:no-oem-found ; t3:Moon Arrow appears on one Lazada KSW listing only; no brand site found; dead end ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
4123,SWI-SOC-ULT-M0813MG,PCS,Ultra 13A Flat Pin Swi Soc Neon-mat Grey (M0813MG),Electrical,,M0813MG,verified_pass,1,2,2,https://www.retouch.my/showproducts/productid/5818255/cid/585128/ultra-rimless-13a-sockets/,https://cdn1.npcdn.net/images/ad1c1485aea0a8084c525d1f632e5a43_1745918270.webp?md5id=44ca89856009f6417c6cb01d81746535&new_width=1000&new_height=1000&size=max&w=1737947568&from=png&type=9,,,,,A,yes,yes,,needs_permission,candidate,pass,green,"seed: action=search; prior_decision=; prior_source=| r2:candidate/verify:pass log[q:""M0813MG OR Ultra 13A flat pin switched socket neon Malaysia""; p:retouch.my official brand site (Broadlink Marketing Sdn Bhd, reTOUCH) ULTRA RIMLESS 13A Sockets page in MATTE GREY section literally ""_CODE_ M0813MG - 13A Flat Pin Switch Socket C/W Neon""; matte grey finish matches catalogue] verifier[reTOUCH Ultra Rimless page quotes code ""M0813MG - 13A Flat Pin Switch Socket C/W Neon"" under Matte Grey category; pixels show matte-grey small-rocker socket with neon; img 1000x1009px 31KB webp]",verify_rights_with_broadlink_retouch
3286,"IND-CAS-SWI-2""",PCS,2 DL5 Tpe 360 Degree Swivel Caster,Fishing & Tackle,,DL5,open,1,4,1|2,,,,,,,C,unknown,unknown,caster_2in_swivel_ok,unknown,pending,,,seed: action=search; prior_decision=; prior_source=| r2:pending log[same DL5 query+page family as 3074; plain swivel 2-inch variant mapping unproven; blocker=variant_size_mapping_unproven]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'DL5 TPE swivel caster 2 inch' UNRUN. DL5 family attribution unknown (3074/344 siblings pending); unverifiable while search down],retry_when_search_restored
4462,SWI-ADA-MS-PT09,PCS,"Morries Travel Adaptor For Europe, Middle East&south America",Electrical,,MS-PT09,verified_pass,1,4,1|2,https://www.yuanming.com.my/product/morries-travel-adaptor-2/,https://www.yuanming.com.my/wp-content/uploads/2023/02/PT09.png,830,827,256491,762cbcecfae82450c153ba5dfa3003eb8fbd7297fb66e72063742fa78faaea67,A,yes,yes,,needs_permission,candidate,pass,green,"seed: action=search; prior_decision=; prior_source=| r2:candidate/verify:fail log[q:""Morries MS-PT09 travel adaptor universal Malaysia""; p:yuanming.com.my MORRIES Travel Adaptor - MS-PT09 (YUAN MING ELECTRIC SDN BHD = Morries brand owner, runs morries_ym shopee store); official PDF datasheet yuanming.com.my/wp-content/uploads/2023/02/MS-PT09.pdf; EU/Middle East/South America plug matches display name; image URL extraction pending] verifier[Yuan Ming OEM page title ""MORRIES Travel Adaptor - MS-PT09"" with Model: MS-PT09 confirmed but brief supplies no official_image_url so image cannot be verified]| r4:candidate/verify:pass log[tier1 start. q:""Morries"" ""MS-PT09"" site:.com.my [OK]; q:""MS-PT09"" filetype:pdf -> p:https://www.yuanming.com.my/wp-content/uploads/2023/02/MS-PT09.pdf MORRIES ADAPTOR SERIES; q:""Morries"" ""MS-PT09"" distributor Malaysia [OK] hits HomePro+YuanMing+Lazada; q:""MS-PT09"" authorised dealer [junk generic dealer dirs]; leeden/theleedenstore probe [vertical mismatch welding/safety]. p:https://www.yuanming.com.my/product/morries-travel-adaptor-2/ title=""MORRIES Travel Adaptor - MS-PT09 - YUAN MING ELECTRIC SDN. BHD"", spec table row <td>MS-PT09</td>, breadcrumb BRANDS>MORRIES = MY Morries distributor site (same authorised channel as sibling MS3106N gate-approved by slot L1); wp-post-image PT09.png data-large 830x827 >=500px; catalogue EU/ME travel adaptor matches page COUNTRY Europe Middle East South America Indonesia; PCS=1 adaptor ok] verifier[Page verbatim ""MORRIES Travel Adaptor – MS-PT09 – YUAN MING ELECTRIC SDN. BHD"" spec table ""Model: MS-PT09"",""Body Color: White""; Yuan Ming Electric = MY Morries brand channel; PT09.png 830x827px 251KB image/png sha 762cbcec… unique; pixels show white Morries travel adaptor matching EU/ME/SA display_n]",gate_ready
3483,PLA-BAG-W500-1315,PCK,13 X 15 X Tbag (aa),Packaging,,WHITE/500G,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[13 x 15 white plastic bag 500G AA grade - generic packaging commodity; generic_unbranded]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'plastic bag 13x15 white 500g' UNRUN. Packaging commodity generic_unbranded; sibling 3410 tier2-reject precedent; prior reject upheld]| r5:exhausted log[q:""polibag 8x12 putih 500g washi tape 24mm"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; ID/MY marketplace polybags only ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
3008,DOR-HAN-CH608-NA-R,PCS,Na-r Casement Handle,Doors & Hardware,,CH608,open,1,4,1|2,https://www.ibx.com.my/product/ch-608/,,,,,,B,unknown,unknown,handle_right_hand_ok,unknown,candidate,fail,,"seed: action=search; prior_decision=; prior_source=| r2:candidate/verify:fail log[q:""CH608 casement handle window aluminium Malaysia""; p:ibx.com.my/product/ch-608 ""CH-608 CASEMENT HANDLE (R/L) FINISHING: SILVER/WHITE/BLACK/BROWN MATERIAL: ALUMINIUM"" - CH608 code literal + Right variant selectable; NA(natural alu)-R suffix maps to silver/natural finishing (assumed); also furmax.com.my CH-608 Black Left/Right page; image URL extraction pending] verifier[IBX page confirms ""CH-608 CASEMENT HANDLE (R/L)"" FINISHING SILVER/WHITE/BLACK/BROWN but brief supplies no official_image_url so image cannot be verified]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'CH608 casement window handle right' UNRUN. Ledger sibling 2728 CH608-NA-L pending with attribution unknown; right-hand variant needs own proof; unverifiable while search down]",retry_when_search_restored
4086,"FAS-RIV-PAT-3/16""X3/4""-PCK",PCK,Blind Rivet: Jaguar 3/16 X 3/4 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK,open,1,4,1|2,,,,,,,C,unknown,unknown,pck_of_20_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""Jaguar blind rivet pop rivet Malaysia hardware""; p:https://www.hardwarehouse.com.my/product/264/Jaguar-Blind-Rivet/ Jaguar brand page literally lists size ""3/16\"" x 3/4\"""", Made in Malaysia; page shows Jaguar rivet box product photos; 20PCS/PCK pack count not stated on page; UPDATE: hardwarehouse page lists size literally but its product PNGs return HTML hotlink block (probe <!DOCTYPE), sonic page does not stock this size -> pending with blocker=image_asset_unavailable_for_this_size]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Jaguar blind rivet 3/16x3/4' UNRUN. Family pending (3863 precedent); unverifiable while search down]",retry_when_search_restored
5744,"FIT-HDPE-ADA-FEM-25MMX3/4""",PCS,HDPE Adaptor Female 25MMX3/4,Plumbing,,25MMX3/4,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[same HDPE commodity family as 5695 (25mm x 3/4 female); generic_unbranded_commodity]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'HDPE adaptor female 25mm x 3/4' UNRUN. Commodity fitting; sibling 5393 precedent; prior reject upheld]| r5:exhausted log[q:""PVC tee reducer elbow 32mm fitting Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; MS628-standard fittings sold as No-Brand; dead end ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
4525,"FAS-RIV-PAT-3/16""X3/8""-PCK",PCK,Blind Rivet: Jaguar 3/16 X 3/8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK,open,1,4,1|2,,,,,,,C,unknown,unknown,pck_of_20_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""Jaguar blind rivet pop rivet Malaysia hardware""; p:https://www.hardwarehouse.com.my/product/264/Jaguar-Blind-Rivet/ Jaguar brand page literally lists size ""3/16\"" x 3/8\"""", Made in Malaysia; page shows Jaguar rivet box product photos; 20PCS/PCK pack count not stated on page; UPDATE: hardwarehouse page lists size literally but its product PNGs return HTML hotlink block (probe <!DOCTYPE), sonic page does not stock this size -> pending with blocker=image_asset_unavailable_for_this_size]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Jaguar blind rivet 3/16x3/8' UNRUN. Family pending (4524 precedent 1/8x1/4); unverifiable while search down]",retry_when_search_restored
5692,FAS-RIV-PAT-5/32X1/2-PCK,PCK,Blind Rivet: Jaguar 5/32 X 1/2 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK,open,1,4,1|2,,,,,,,C,unknown,unknown,pck_of_20_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""Jaguar blind rivet pop rivet Malaysia hardware""; p:https://www.hardwarehouse.com.my/product/264/Jaguar-Blind-Rivet/ Jaguar brand page literally lists size ""5/32\"" x 1/2\"""", Made in Malaysia; page shows Jaguar rivet box product photos; 20PCS/PCK pack count not stated on page; UPDATE: hardwarehouse page lists size literally but its product PNGs return HTML hotlink block (probe <!DOCTYPE), sonic page does not stock this size -> pending with blocker=image_asset_unavailable_for_this_size]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Jaguar blind rivet 5/32x1/2' UNRUN. Family pending; unverifiable while search down]",retry_when_search_restored
3060,POW-YELLOW,TIN,Yellow Powder,Other,,500GM,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[Yellow Powder 500GM tin (pigment/colorant) - completely generic, zero branded hits; generic_unbranded]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'yellow powder pigment 500g tin Malaysia' UNRUN. Generic pigment/commodity powder no brand/model; prior reject upheld]| r5:exhausted log[q:""serbuk kuning pewarna 500g tin"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; food-grade colouring powders on ID/MY marketplaces; house tin unmatched ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
4405,BAT-PSN-LIT3V-CR-1616/5BE,PCS,CR-1616/5B Lithium 3V,Electrical,,CR-1616/5B,open,1,4,1|2,https://esales.com.my/product/maxell-cr1616-lithium-battery/,https://panasonic.com/content/dam/panasonic/my/en/pim/dam/CR/CR-161/CR-1616-5BE/ast-2476254.jpg,,,,,B,yes,yes,pcs_blister_5_ok,approved,candidate,fail,,"seed: action=search; prior_decision=; prior_source=| r2:candidate/verify:fail log[q:""CR1616 lithium battery 5 blister card Malaysia Maxell OR Panasonic OR Sony""; p:esales.com.my ""Maxell CR1616 Lithium Battery ... Sold 5 pcs in this package, Nominal Voltage 3v, Made in Japan""; same wording at onedepot.com.my; catalogue gives no brand - Maxell assumed as dominant MY stock; image URL extraction pending] verifier[esales.com.my Maxell CR1616 page returns HTTP 401 to both fetchers (page text unverifiable) and brief supplies no official_image_url]| r4:pending log[tier1 start. q:""Panasonic"" ""CR1616"" site:.com.my [OK] -> official p:https://www.panasonic.com/my/consumer/batteries/specialty/lithium-coin/cr-1616-5be.html title=""Lithium Coin CR-1616/5BE - Panasonic Malaysia""; webfetch-this-session page verbatim CR-1616/5BE + heading CR1616 Lithium Coin Batteries 5-Pcs + Product Code CR1616 Voltage 3.0 dia phi16.0 h1.6mm + datalayer shortModelNumber=CR-1616-5BE = OEM official Panasonic Malaysia site owned by Panasonic Malaysia Sdn Bhd; og:image ast-2476254.jpg; catalogue BAT-PSN prefix=Panasonic, model CR-1616/5B matches CR-1616/5BE blister-of-5; cross-ref DigiKey/Mouser mfr=Panasonic Energy. BLOCKER: p+img return HTTP403 Akamai bot-wall to python fetcher both attempts this session so bytes unproven -> pending per bar (page+bytes required); page text itself captured this session via alternate fetcher]",retry_bytes_offpeak_or_request_media_from_panasonic_my
4312,FAS-BOL-EXP-TRAC130-M8X90X50,PCS,M8 X 90 X 50 Brain Hook Expansion Bolt,Fasteners & Fixings,,TRAC130,exhausted,1,5,1|2,,,,,,,C,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[same BRAIN query family as 4739; TRAC130 hook-type code appears nowhere online incl Sing Brothers page (eye-bolt OAC only); blocker=TRAC130_code_untraceable]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Brain hook expansion bolt TRAC130 M8x90' UNRUN. Brain/TRAC local repack wedge-anchor naming; sibling 3705 TRAC140 tier2-reject precedent; prior pending superseded by family negative]| r5:exhausted log[q:""SS304 nut bolt washer threaded rod expansion eye bolt Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; MY fastener traders (Fuji/Pertama/Yew Siong) sell generic stock; TRAC/OAC codes unresolved ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
4600,WAL-PLU-S/S-CC228-M12X100MM,PCS,S/steel Wall Plug - K103-304 M12X100MM CC228,Fasteners & Fixings,,K103-304,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[q:""stainless steel wall plug K103 CC228 M12 expansion anchor Malaysia""; p:kmlighting.my sells generic SS sleeve anchors M12x80 etc; CC228/K103 codes appear nowhere; same commodity family as rejected 5710; generic_unbranded]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'K103-304 stainless wall plug M12x100 CC228' UNRUN. K103-304/CC228 packer codes unresolvable (sibling 4246 CC227 reject); commodity anchor; prior reject upheld]| r5:exhausted log[q:""K103 stainless steel wall plug M10 Malaysia"" ; tier1:no-oem-found ; t3:K103-304 code unresolved to OEM; sleeve-anchor resellers only; dead end ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
2675,DOR-HAN-DK063-NA-L,PCS,Dekko Na-l Casement Handle,Doors & Hardware,,DK063,open,1,4,1|2,,,,,,,C,unknown,unknown,handle_dekko_left_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""Dekko DK063 OR casement handle aluminium window Malaysia""; p:shopee/lazada listings literally coded DEKKO DK063AOS / DK063C aluminium casement handle Made in Malaysia; p:estore.lthardware.com product_id=411 DEKKO Aluminum Casement Window Handle; NO Malaysian Dekko OEM site (UK dekkowindows.com unrelated); left-hand NA-L variant mapping unproven; blocker=marketplace_only_no_oem_site]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Dekko DK063 casement handle left' UNRUN. Dekko aluminium-window hardware brand attribution unknown; unverifiable while search down]",retry_when_search_restored
4739,FAS-BOL-EXP-OAC120-M6X70X40,PCS,Brain Expansion Eye Bolt OAC120 M6X70X40,Fasteners & Fixings,,OAC120,exhausted,1,5,1|2,,,,,,,C,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""brain hook expansion bolt M8 eye bolt concrete anchor Malaysia TRAC""; p:singbrothers.com.sg literal ""BRAIN OAC EXPANSION EYE BOLT"" steel sherardized w/ washer+nut, drill/load table M5..M12; proves Brain brand + OAC series but page is SG retailer, no MY distributor page and OAC120/M6X70X40 size row not listed; blocker=size_and_MY_source_unproven]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'Brain expansion eye bolt OAC120 M6x70' UNRUN. OAC120 packer code, same Brain-repack family as 3705/4312 negatives; commodity eye/wedge anchor; prior pending superseded by family negative]| r5:exhausted log[q:""SS304 nut bolt washer threaded rod expansion eye bolt Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; MY fastener traders (Fuji/Pertama/Yew Siong) sell generic stock; TRAC/OAC codes unresolved ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
4272,"TIE-CAB-BLA-8""",PKT,8 Black Cable Tie (20PCS/PCK),"Rope, Chain & Netting",,20PCS/PCK,exhausted,1,5,1|2,,,,,,,R,,,,no_asset,exhausted,,,"seed: action=search; prior_decision=; prior_source=| r2:reject log[8-inch black cable tie 20pcs pack - commoditised item sold under dozens of house brands; ours unbranded; generic_unbranded]| r4:reject log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'black cable tie 8 inch 100pcs' UNRUN. Commodity cable tie pack generic_unbranded; prior reject upheld]| r5:exhausted log[q:""cable tie hitam 8 inci Malaysia"" ; tier1:no-oem-found ; t3:n/a-commodity-no-brand; Delta Sama Jaya etc. trade suppliers; no OEM asset rights-cleared ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)]",shoot in-store
4384,BRU-RAD-4X642R,PCS,"1-1/2""X642R Radiator Brush",Automotive,,X642R,open,1,4,1|2,,,,,,,C,unknown,unknown,brush_1_5in_ok,unknown,pending,,,"seed: action=search; prior_decision=; prior_source=| r2:pending log[q:""radiator paint brush X642R OR 1-1/2 inch bent Malaysia""; p:pentalgroup.en.made-in-china.com Pental Eterna Brushes & Tools (Shanghai, est.1967) literal ""Radiator Painting Brush of Paint Tools (642R/G)"" + alibaba ""Pental Eterna Radiator Brush 642r/W White Bristle Long Wooden Handle"" -> OEM series 642R identified; size 1-1/2 variant not itemised on listing; kept pending because only B2B-platform manufacturer listings found, no clean official product page w/ fetchable photo; blocker=b2b_listing_only_image_extraction_pending]| r4:pending log[tier1 start; outage BLOCKER (429 x7; alt walled) q:'radiator brush 642R' UNRUN. 642R trade size code not resolvable to mfr; unverifiable while search down]",retry_when_search_restored
